HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.tweet,Answer.sentiment,Answer.subphrases,Answer.tweet_id,Answer.tweet_text,Approve,Reject
2MBYMNCWYB4D0BFIQGO1BJONZR1MQX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2ZNH8MZ9O9ZA5YRPK9QHRRRLU2L908,A1C2LRGS40747I,Approved,Wed Jan 15 17:05:02 GMT 2014,Wed Jan 15 17:05:25 GMT 2014,Thu Jan 16 09:05:25 PST 2014,Wed Jan 15 09:15:45 PST 2014,,,23,100% (60/60),100% (60/60),100% (60/60),3588495,I'm sorry.. but when then hell did Twitter become facebook.,negative,nnaaanaaaa,3588495,I'm sorry.. but when then hell did Twitter become facebook.,,
2MBYMNCWYB4D0BFIQGO1BJONZR1MQX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2IS6UFBNFSVKFN2T74JWGNG1U4II4A,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:33:12 GMT 2014,Wed Jan 15 15:33:26 GMT 2014,Thu Jan 16 07:33:26 PST 2014,Wed Jan 15 07:36:55 PST 2014,,,14,100% (100/100),100% (100/100),100% (100/100),3588495,I'm sorry.. but when then hell did Twitter become facebook.,negative,eeennnnnnn,3588495,I'm sorry.. but when then hell did Twitter become facebook.,,
2MBYMNCWYB4D0BFIQGO1BJONZR1MQX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2MGK2JE1M7PO5B8HU5FZKC040BFPWI,A111JI6APXR6QV,Approved,Wed Jan 15 16:39:07 GMT 2014,Wed Jan 15 16:39:14 GMT 2014,Thu Jan 16 08:39:14 PST 2014,Wed Jan 15 09:00:04 PST 2014,,,7,100% (198/198),100% (198/198),100% (148/148),3588495,I'm sorry.. but when then hell did Twitter become facebook.,negative,,3588495,I'm sorry.. but when then hell did Twitter become facebook.,,
2HZFL42J1LY9TDUS5LRIQFKHKZ1O3A,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,254NHMVHVKCNL3OA06VJH9KQBIE35Y,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:58:46 GMT 2014,Wed Jan 15 14:59:15 GMT 2014,Thu Jan 16 06:59:15 PST 2014,Wed Jan 15 07:05:37 PST 2014,,,29,100% (100/100),100% (100/100),100% (100/100),1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,positive,ppppppppppppppp,1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,,
2HZFL42J1LY9TDUS5LRIQFKHKZ1O3A,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2HSG5R98D8J7GGUMQRKN8CG31O0EUL,AS809NPDW8VZ0,Approved,Wed Jan 15 16:12:47 GMT 2014,Wed Jan 15 16:13:38 GMT 2014,Thu Jan 16 08:13:38 PST 2014,Wed Jan 15 08:16:00 PST 2014,,,51,100% (79/79),100% (79/79),100% (79/79),1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,positive,ppppppppppppppp,1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,,
2HZFL42J1LY9TDUS5LRIQFKHKZ1O3A,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,21QNJ92NJKM4QD99RT8Y62GT4LI8DH,A2HR7ZIX42FEPG,Approved,Wed Jan 15 18:09:41 GMT 2014,Wed Jan 15 18:09:54 GMT 2014,Thu Jan 16 10:09:54 PST 2014,Thu Jan 16 01:06:26 PST 2014,,,13,100% (59/59),100% (59/59),100% (59/59),1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,neutral,eeeeeeeeeeeeeee,1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,,
2HZFL42J1LY9TDUS5LRIQFKHKZ1O3A,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2R6CWA6X3YOGXHN2N4BXZTINXUJNOC,A1C2LRGS40747I,Approved,Wed Jan 15 17:23:45 GMT 2014,Wed Jan 15 17:24:01 GMT 2014,Thu Jan 16 09:24:01 PST 2014,Wed Jan 15 09:36:48 PST 2014,,,16,100% (60/60),100% (60/60),100% (60/60),1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,negative,annanaaaaaaaaaa,1277472,I'm obsessed with Instagram omg I think I'm posting at least 3 photos a day,,
2T7WZ9RNDWISG3FXQMUD3GU1AW8TES,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2R08MQU6L5OFGE5RPWO4KIJFMSAWD9,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:06:17 GMT 2014,Wed Jan 15 16:06:43 GMT 2014,Thu Jan 16 08:06:43 PST 2014,Wed Jan 15 08:09:13 PST 2014,,,26,100% (59/59),100% (59/59),100% (59/59),4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,neutral,nnnaaaaaaaaaannnnnnnnnn,4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,,
2T7WZ9RNDWISG3FXQMUD3GU1AW8TES,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2L2T2D5NQYN905DQHFWT8MNCBAT59M,AS809NPDW8VZ0,Approved,Wed Jan 15 16:29:53 GMT 2014,Wed Jan 15 16:30:30 GMT 2014,Thu Jan 16 08:30:30 PST 2014,Wed Jan 15 08:50:20 PST 2014,,,37,100% (79/79),100% (79/79),100% (79/79),4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,neutral,nnaaaaaaaaaaaaaaaaaaaaa,4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,,
2T7WZ9RNDWISG3FXQMUD3GU1AW8TES,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2OKCWY2AOO2K7O16MN7Q2CM6XMO339,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:17:31 GMT 2014,Wed Jan 15 15:18:00 GMT 2014,Thu Jan 16 07:18:00 PST 2014,Wed Jan 15 07:34:37 PST 2014,,,29,100% (100/100),100% (100/100),100% (100/100),4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,neutral,eneeeeeeeeeeeeeeeeeeeee,4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,,
2T7WZ9RNDWISG3FXQMUD3GU1AW8TES,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2C55NQYN5F3ULL3VRXDNMWYBJLWC8B,A111JI6APXR6QV,Approved,Wed Jan 15 16:30:35 GMT 2014,Wed Jan 15 16:30:48 GMT 2014,Thu Jan 16 08:30:48 PST 2014,Wed Jan 15 09:00:06 PST 2014,,,13,100% (198/198),100% (198/198),100% (148/148),4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,negative,,4706290,i'm confused why teds iPad was taken away before his playing cards also why did he bring playing cards up there with him,,
2JV5NQYN5F3ULL3VRXDNMWYBB7BC8U,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,29NXX2Q45UUOBQL6LHN1XS8OVCEAS3,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:46:26 GMT 2014,Wed Jan 15 14:48:41 GMT 2014,Thu Jan 16 06:48:41 PST 2014,Wed Jan 15 06:54:52 PST 2014,,,135,100% (100/100),100% (100/100),100% (100/100),3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,negative,eeeeeeeeeeennnnnnnn,3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,,
2JV5NQYN5F3ULL3VRXDNMWYBB7BC8U,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2RX7DZKPFE4I1F43K1WLII9NE8JF5J,AFXQPRB11JAHL,Approved,Wed Jan 15 14:33:22 GMT 2014,Wed Jan 15 14:35:44 GMT 2014,Thu Jan 16 06:35:44 PST 2014,Wed Jan 15 06:54:53 PST 2014,,,142,100% (3/3),100% (3/3),100% (3/3),3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,negative,eeeeeeeeeeeeeeeennn,3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,,
2JV5NQYN5F3ULL3VRXDNMWYBB7BC8U,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2U4J011K274NSB7GU5S8X46UCRSDBA,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:52:07 GMT 2014,Wed Jan 15 15:52:32 GMT 2014,Thu Jan 16 07:52:32 PST 2014,Wed Jan 15 07:55:55 PST 2014,,,25,100% (59/59),100% (59/59),100% (59/59),3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,negative,eeeeaaaaaaannnnnnnn,3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,,
2JV5NQYN5F3ULL3VRXDNMWYBB7BC8U,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2V7Q0ONNVRH55JBZCFIBH6NVOX5VML,A1C2LRGS40747I,Approved,Wed Jan 15 17:09:43 GMT 2014,Wed Jan 15 17:10:06 GMT 2014,Thu Jan 16 09:10:06 PST 2014,Wed Jan 15 09:15:44 PST 2014,,,23,100% (60/60),100% (60/60),100% (60/60),3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,neutral,aaaaaaaaaaannnnnaaa,3439547,I wonder What will Xbox One show us next week ? A new Gears Of War?! Please god no.....,,
2ZQIUB2YU98N2UGB92C0PBJ9PM79LW,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2ZO1INMHGYQ845A0952FWFFODAY7KV,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:51:06 GMT 2014,Wed Jan 15 15:51:25 GMT 2014,Thu Jan 16 07:51:25 PST 2014,Wed Jan 15 07:55:55 PST 2014,,,19,100% (59/59),100% (59/59),100% (59/59),4012868,I wish everybody on Twitter at night weren't always depressed.,negative,eeennnnnnn,4012868,I wish everybody on Twitter at night weren't always depressed.,,
2ZQIUB2YU98N2UGB92C0PBJ9PM79LW,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2CBENLVWJ5OTW2LLEYZYWWB7T1P1TY,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:41:58 GMT 2014,Wed Jan 15 15:42:23 GMT 2014,Thu Jan 16 07:42:23 PST 2014,Wed Jan 15 07:49:53 PST 2014,,,25,100% (100/100),100% (100/100),100% (100/100),4012868,I wish everybody on Twitter at night weren't always depressed.,negative,eeeeeeennn,4012868,I wish everybody on Twitter at night weren't always depressed.,,
2ZQIUB2YU98N2UGB92C0PBJ9PM79LW,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,20YSVQ8H88MUF88VMAMCS1RXCGQQ76,AS809NPDW8VZ0,Approved,Wed Jan 15 16:28:29 GMT 2014,Wed Jan 15 16:29:09 GMT 2014,Thu Jan 16 08:29:09 PST 2014,Wed Jan 15 08:50:23 PST 2014,,,40,100% (79/79),100% (79/79),100% (79/79),4012868,I wish everybody on Twitter at night weren't always depressed.,negative,apaaaaannn,4012868,I wish everybody on Twitter at night weren't always depressed.,,
2ZQIUB2YU98N2UGB92C0PBJ9PM79LW,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2PVQ0JG5TYMRXYL128692SSHCDJKGD,A111JI6APXR6QV,Approved,Wed Jan 15 16:39:26 GMT 2014,Wed Jan 15 16:39:32 GMT 2014,Thu Jan 16 08:39:32 PST 2014,Wed Jan 15 09:00:07 PST 2014,,,6,100% (198/198),100% (198/198),100% (148/148),4012868,I wish everybody on Twitter at night weren't always depressed.,positive,,4012868,I wish everybody on Twitter at night weren't always depressed.,,
26OAUC26DG6BY3KTTZ6KACOK9HAC5S,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:38 GMT 2014,,,2ZHSI2KYEPLWA9SAJLXWT3OAW2RTNV,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:59:44 GMT 2014,Wed Jan 15 15:00:18 GMT 2014,Thu Jan 16 07:00:18 PST 2014,Wed Jan 15 07:05:38 PST 2014,,,34,100% (100/100),100% (100/100),100% (100/100),4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,positive,ppppppppeeeeeeeeeeeeeennnnn,4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,,
26OAUC26DG6BY3KTTZ6KACOK9HAC5S,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:38 GMT 2014,,,2BQ7QEOZFYQWMEFJKN6X1DS4XOPGJG,A1C2LRGS40747I,Approved,Wed Jan 15 17:33:13 GMT 2014,Wed Jan 15 17:33:46 GMT 2014,Thu Jan 16 09:33:46 PST 2014,Wed Jan 15 09:36:47 PST 2014,,,33,100% (60/60),100% (60/60),100% (60/60),4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,neutral,aeaaaaaaaaaaaaaaaaaaaaaaaaa,4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,,
26OAUC26DG6BY3KTTZ6KACOK9HAC5S,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:38 GMT 2014,,,2IF46UXFCD49IE1JLCJN3KINI5XTVG,AS809NPDW8VZ0,Approved,Wed Jan 15 16:24:47 GMT 2014,Wed Jan 15 16:25:27 GMT 2014,Thu Jan 16 08:25:27 PST 2014,Wed Jan 15 08:50:24 PST 2014,,,40,100% (79/79),100% (79/79),100% (79/79),4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,neutral,aaaaaaaaaaaaaaaaaaaaaaaaaaa,4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,,
26OAUC26DG6BY3KTTZ6KACOK9HAC5S,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:38 GMT 2014,,,2432YU98JHSX6DQBYE2JJIOBYQ0COE,A111JI6APXR6QV,Approved,Wed Jan 15 16:32:46 GMT 2014,Wed Jan 15 16:32:59 GMT 2014,Thu Jan 16 08:32:59 PST 2014,Wed Jan 15 09:00:08 PST 2014,,,13,100% (198/198),100% (198/198),100% (148/148),4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,neutral,,4677867,i want to buy shares of Twitter stock but the closest i've been to buying stock was for a high school project... and i bought taco bell,,
2OMJ79KQW61C86TKVE3DE5XCLRILJ2,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,25OAVKI62NJUN3USX80QR6BK0O9SK1,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:39:57 GMT 2014,Wed Jan 15 15:40:11 GMT 2014,Thu Jan 16 07:40:11 PST 2014,Wed Jan 15 07:42:02 PST 2014,,,14,100% (100/100),100% (100/100),100% (100/100),1126682,I want to be a iPhone 5 for Halloween,positive,ppppppppp,1126682,I want to be a iPhone 5 for Halloween,,
2OMJ79KQW61C86TKVE3DE5XCLRILJ2,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2VW2J1LY58BBN99QGF6KRD16DR8R69,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:03:09 GMT 2014,Wed Jan 15 16:03:28 GMT 2014,Thu Jan 16 08:03:28 PST 2014,Wed Jan 15 08:07:18 PST 2014,,,19,100% (59/59),100% (59/59),100% (59/59),1126682,I want to be a iPhone 5 for Halloween,positive,pppppaaaa,1126682,I want to be a iPhone 5 for Halloween,,
2OMJ79KQW61C86TKVE3DE5XCLRILJ2,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2Q5HDM25L8ID81JWFDQ6YE4QBJGQGG,A1C2LRGS40747I,Approved,Wed Jan 15 17:32:50 GMT 2014,Wed Jan 15 17:33:09 GMT 2014,Thu Jan 16 09:33:09 PST 2014,Wed Jan 15 09:36:47 PST 2014,,,19,100% (60/60),100% (60/60),100% (60/60),1126682,I want to be a iPhone 5 for Halloween,positive,apaaaaaaa,1126682,I want to be a iPhone 5 for Halloween,,
2OMJ79KQW61C86TKVE3DE5XCLRILJ2,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2F0B727M0IGJ5J0R4X6S5F4VX0CDYR,AS809NPDW8VZ0,Approved,Wed Jan 15 16:33:29 GMT 2014,Wed Jan 15 16:34:16 GMT 2014,Thu Jan 16 08:34:16 PST 2014,Wed Jan 15 08:50:22 PST 2014,,,47,100% (79/79),100% (79/79),100% (79/79),1126682,I want to be a iPhone 5 for Halloween,neutral,aaaaaaaaa,1126682,I want to be a iPhone 5 for Halloween,,
2B3F395SW6NKMHFTLXEJLYF1MXNTFA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,20AHPCGJ2D2595JVVGRJZPSIHWDA4Y,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:31:37 GMT 2014,Wed Jan 15 15:32:01 GMT 2014,Thu Jan 16 07:32:01 PST 2014,Wed Jan 15 07:36:55 PST 2014,,,24,100% (100/100),100% (100/100),100% (100/100),4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",negative,nnnnnneeeeeeen,4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",,
2B3F395SW6NKMHFTLXEJLYF1MXNTFA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,2Y4CF0CP5KXTEKA8GWPGEPM72ASXWI,A1C2LRGS40747I,Approved,Wed Jan 15 17:20:47 GMT 2014,Wed Jan 15 17:22:26 GMT 2014,Thu Jan 16 09:22:26 PST 2014,Wed Jan 15 09:36:48 PST 2014,,,99,100% (60/60),100% (60/60),100% (60/60),4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",neutral,aeaaaaaaaaaaae,4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",,
2B3F395SW6NKMHFTLXEJLYF1MXNTFA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,27VV0FK0COK64GOC5OBKJLRWL0GPIA,AS809NPDW8VZ0,Approved,Wed Jan 15 16:30:51 GMT 2014,Wed Jan 15 16:32:11 GMT 2014,Thu Jan 16 08:32:11 PST 2014,Wed Jan 15 08:50:23 PST 2014,,,80,100% (79/79),100% (79/79),100% (79/79),4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",neutral,aaanaaaaaaaaaa,4608449,"I Sware She Didnt Get On Facebook, Instagram or Twitter Until I Did Smh",,
